516.0,65.0,608.0,780.0,1407.0,2028.0
517.0,150.0,318.0,349.0,364.0,586.0
518.0,144.0,376.0,650.0,671.0,1963.0
519.0,97.0,347.0,425.0,495.0,1196.0
520.0,14.0,924.0,1105.0,1124.0,1219.0
521.0,296.0,1097.0,1208.0,31410.0,94466.0
522.0,2011.0,3969.0,6303.0,47610.0,59126.0
523.0,208.0,339.0,597.0,1252.0,2028.0
524.0,236.0,337.0,2012.0,55094.0,62644.0
525.0,165.0,329.0,534.0,674.0,2959.0
526.0,318.0,356.0,1682.0,3408.0,5989.0
527.0,527.0,969.0,1221.0,2371.0,2504.0
